fc_arr       scurve
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 9.721317 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 9.952777 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  
